,Brand,sku,Available,Name,Price,Unit of Size,Size,Price,Previous Price,Discounted,Markdown Price,Markdown Label,Effective From,Effective Until,Whole Price,Store_ID
577,Coppertone,072140028824,True,Coppertone Pure & Simple Kids SPF 50 Spray,$14.29,Ounce,5.0,$2.86/oz,$14.29,False,,,,,,23
578,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,23
579,Hawaiian Tropic,075486089863,True,Hawaiian Tropic Island Sport Lotion SPF 15,$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,23
580,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,23
581,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$11.19,Ounce,6.0,$1.87/oz,$11.19,False,,,,,,23
582,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,23
583,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,23
584,Hawaiian Tropic,075486107901,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$19.69,Ounce,1.7,$11.58/oz,$19.69,False,,,,,,23
585,Hawaiian Tropic,075486112110,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$17.79,Ounce,3.4,$5.23/oz,$19.69,True,17.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.79,23
586,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$17.99,Each,1.0,,$19.99,True,17.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.99,23
587,Hawaiian Tropic,075486112141,True,Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50,$19.49,Ounce,3.4,$5.73/oz,$21.49,True,19.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,19.49,23
588,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$18.99,Ounce,3.0,$6.33/oz,$18.99,False,,,,,,23
589,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,23
590,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,23
591,Sun Bum,871760007727,True,Sun Bum Mineral Lotion Face SPF 30,$24.99,Each,1.0,,$24.99,False,,,,,,23
592,Sun Bum,871760008144,True,Sun Bum Mineral Lotion SPF 30,$20.99,Each,1.0,,$20.99,False,,,,,,23
593,Sun Bum,871760007666,True,Sun Bum Baby Spray SPF 50,$19.99,Ounce,1.0,$19.99/oz,$19.99,False,,,,,,23
594,Aveeno,381371164509,True,Aveeno Baby Lotion SPF50 Sensitive Skin,$15.79,Ounce,3.0,$5.26/oz,$17.49,True,15.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,15.79,23
595,Banana Boat,079656046649,True,"Banana Boat Sport Ultra Lip Balm, SPF 50",$3.29,Ounce,0.15,$21.93/oz,$3.29,False,,,,,,23
596,Banana Boat,079656024692,True,Banana Boat Kids Sport Stick SPF 50,$7.99,Ounce,0.5,$15.98/oz,$7.99,False,,,,,,23
597,Banana Boat,079656016819,True,"Banana Boat Kid's Sport Lotion, SPF 50",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,23
598,Hawaiian Tropic,075486132309,True,Hawaiian Tropic Lip Balm SPF30,$3.29,Ounce,0.15,$21.93/oz,$3.29,False,,,,,,23
599,Sol Remedies,007191995160,True,Sol Remedies Sunscreen Reef Safe,$16.99,Ounce,4.0,$4.25/oz,$19.99,True,16.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,16.99,39
600,Alba Botanica,724742004040,True,Alba Mineral Sunscreen Spf35,$19.99,Ounce,6.0,$3.33/oz,$19.99,False,,,,,,39
601,Sun Bum,871760000322,True,Sun Bum Original SPF 50 Sunscreen Lotion,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,39
602,Hawaiian Tropic,075486091828,True,"Hawaiian Tropic Sunscreen Mist, Antioxidant+, SPF 30",$10.99,Ounce,3.4,$3.23/oz,$10.99,False,,,,,,39
603,Sun Bum,871760001923,True,Sun Bum Original SPF 15 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,39
604,Sun Bum,871760001930,True,Sun Bum Original SPF 30 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,39
605,Sun Bum,871760001947,True,Sun Bum Original SPF 50 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,39
606,Sun Bum,871760002098,True,Sun Bum Original SPF 70 Sunscreen Lotion,$22.99,Ounce,8.0,$2.87/oz,$22.99,False,,,,,,39
607,Little Hands Hawaii,680201860643,True,Little Hands Hawaii Sunscreen Original,$18.99,Ounce,1.0,$18.99/oz,$18.99,False,,,,,,39
608,Little Hands Hawaii,680201860636,True,Little Hands Hawaii Sunscreen Tinted,$18.99,Ounce,4.0,$4.75/oz,$18.99,False,,,,,,39
609,Little Hands Hawaii,852673999477,True,Little Hands Hawaii Tinted Sunscreen,$13.49,Ounce,4.0,$3.37/oz,$15.49,True,13.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.49,39
610,Maui Vera,856930004041,True,Maui Vera Mineral Sunscreen Spf30,$24.49,Ounce,6.5,$3.77/oz,$26.99,True,24.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,24.49,39
611,Maui Vera,856930004058,True,Maui Vera Mineral Sunscreen Spf30,$12.99,Ounce,3.0,$4.33/oz,$14.99,True,12.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,12.99,39
612,Hawaiian Tropic,075486089894,True,"Hawaiian Tropic Island Sport Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
613,Hawaiian Tropic,075486091859,True,"Hawaiian Tropic Silk Hydration Lotion Sunscreen, SPF 30",$10.99,Ounce,6.0,$1.83/oz,$10.99,False,,,,,,39
614,Sun Bum,871760001954,True,"Sun Bum Sunscreen Spray, SPF 15",$22.99,Ounce,6.0,$3.83/oz,$22.99,False,,,,,,39
615,Hawaiian Tropic,075486087463,True,Hawaiian Tropic Sheer Touch Ultra Radiance Lotion Sunscreen SPF 15,$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,39
616,Banana Boat,079656031867,True,"Banana Boat Sport Performance Sunscreen, SPF 50",$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,39
617,Banana Boat,079656031799,True,"Banana Boat Sport Sunscreen Spray, SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,39
618,Sun Bum,871760001978,True,"Sun Bum Moisturizing Sunscreen Spray, SPF 50",$22.99,Ounce,6.0,$3.83/oz,$22.99,False,,,,,,39
619,Hawaiian Tropic,075486132538,True,Hawaiian Tropic Mineral Translucent Sunscreen Powder Brush SPF 30,$21.49,Ounce,0.15,$143.27/oz,$23.99,True,21.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,21.49,39
620,Alba Botanica,724742003890,True,"Alba Botanica Sunscreen, Sensitive Mineral Protection Spf 30",$16.29,Ounce,4.0,$4.07/oz,$16.29,False,,,,,,39
621,Banana Boat,079656024326,True,Banana Boat Baby 100% Mineral Sunscreen Lotion SPF50,$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,39
622,Banana Boat,079656024340,True,"Banana Boat Sport Mineral Sunscreen Lotion, SPF 50",$13.99,Ounce,6.0,$2.33/oz,$15.49,True,13.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.99,39
623,Banana Boat,079656049718,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 30",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,39
624,Banana Boat,079656049725,True,"Banana Boat Sport Performance Sunscreen Lotion, SPF 50+",$12.19,Ounce,8.0,$1.52/oz,$12.19,False,,,,,,39
625,Banana Boat,079656031775,True,Banana Boat Ultra Sport Performance SPF 15 Sunscreen,$11.49,Ounce,6.0,$1.92/oz,$11.49,False,,,,,,39
626,Banana Boat,079656004229,True,Banana Boat Ultra Sport Performance SPF 30 Sunscreen,$12.19,Ounce,10.0,$1.22/oz,$12.19,False,,,,,,39
627,Banana Boat,079656031782,True,"Banana Boat Ultra Sport Performance Sunscreen, SPF 30",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
628,Hawaiian Tropic,075486087470,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 30",$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,39
629,Hawaiian Tropic,075486087609,True,"Hawaiian Tropic Sheer Touch Sunscreen Lotion, SPF 50",$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,39
630,Sun Bum,871760000339,True,Sun Bum Travel Size Moisturizing Sunscreen Lotion SPF70,$13.99,Ounce,3.0,$4.66/oz,$13.99,False,,,,,,39
631,Banana Boat,079656044836,True,"Banana Boat Protective Dry Oil Sunscreen with Argan Oil, SPF 15",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
632,Alba Botanica,724742008253,True,Alba Botanica Hawaiian Sunscreen Soothing Aloe Vera Spf 30,$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,39
633,Alba Botanica,724742008277,True,"Alba Botanica Hawaiian Sunscreen, Revitalizing Green Tea Spf 45",$14.99,Ounce,4.0,$3.75/oz,$14.99,False,,,,,,39
634,Banana Boat,079656013320,True,"Banana Boat Ultra Sport Clear Sunscreen Spray, SPF 50+",$21.99,Ounce,12.0,$1.83/oz,$21.99,False,,,,,,39
635,Hawaiian Tropic,075486091125,True,"Hawaiian Tropic Silk Hydration Sunscreen Clear Spray, SPF 30",$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,39
636,Hawaiian Tropic,075486091132,True,"Hawaiian Tropic Silk Hydration Sunscreen Face Lotion, SPF 30",$11.19,Ounce,1.7,$6.58/oz,$11.19,False,,,,,,39
637,Banana Boat,079656018066,True,"Banana Boat Kids Sport Sunscreen Spray, Broad Spectrum SPF 50+",$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,39
638,Coola,857724008245,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,39
639,Coola,857724008252,True,Coola Classic Body Organic Sunscreen Lotion SPF 50 - Guava Mango,$27.99,Ounce,5.0,$5.60/oz,$27.99,False,,,,,,39
640,Coola,857724008962,True,Coola Classic Body Organic Sunscreen Spray SPF 30 - Tropical Coconut,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,39
641,Coola,857724008986,True,Coola Classic Body Organic Sunscreen Spray SPF 50 - Fragrance Free,$24.99,Ounce,6.0,$4.17/oz,$24.99,False,,,,,,39
642,Coola,857724008917,True,Coola Mineral Body Organic Sunscreen Lotion SPF 30 - Tropical Coconut,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,39
643,Coola,855011007926,True,Coola Mineral Body Organic Sunscreen Lotion SPF 50 - Fragrance Free,$39.99,Ounce,5.0,$8.00/oz,$39.99,False,,,,,,39
644,Coola,857724008740,True,Coola Mineral Body Organic Sunscreen Spray SPF 30 - Fragrence Free,$35.99,Ounce,5.0,$7.20/oz,$35.99,False,,,,,,39
645,Hawaiian Tropic,075486087418,True,"Hawaiian Tropic Sunscreen, Lotion, Sheer Touch, Broad Spectrum Spf 8",$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,39
646,Sun Bum,871760003842,True,Sun Bum Day Tripper 3pk,$23.99,Each,3.0,$8.00 each,$23.99,False,,,,,,39
647,Hawaiian Tropic,075486091170,True,Hawaiian Tropic Everyday Active Lotion SPF 50,$12.49,Ounce,8.0,$1.56/oz,$12.49,False,,,,,,39
648,Hawaiian Tropic,075486089863,True,Hawaiian Tropic Island Sport Lotion SPF 15,$11.19,Ounce,8.0,$1.40/oz,$11.19,False,,,,,,39
649,Hawaiian Tropic,075486089870,True,Hawaiian Tropic Island Sport Lotion SPF 30,$11.99,Ounce,8.0,$1.50/oz,$11.99,False,,,,,,39
650,Hawaiian Tropic,075486091507,True,Hawaiian Tropic Antioxidant Lotion SPF 30,$11.19,Ounce,6.0,$1.87/oz,$11.19,False,,,,,,39
651,Hawaiian Tropic,075486091514,True,"Hawaiian Tropic Antioxidant Lotion, SPF 50",$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
652,Hawaiian Tropic,075486091149,True,Hawaiian Tropic Everyday Active Clear Spray SPF 50,$11.99,Ounce,6.0,$2.00/oz,$11.99,False,,,,,,39
653,Hawaiian Tropic,075486107901,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$19.69,Ounce,1.7,$11.58/oz,$19.69,False,,,,,,39
654,Hawaiian Tropic,075486112110,True,Hawaiian Tropic Mineral Skin Nourishing Milk for Face SPF 30,$17.79,Ounce,3.4,$5.23/oz,$19.69,True,17.79,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.79,39
655,Sun Bum,871760008137,True,Sun Bum Mineral Spray SPF 50,$17.99,Each,1.0,,$19.99,True,17.99,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,17.99,39
656,Hawaiian Tropic,075486112141,True,Hawaiian Tropic Mineral Skin Nourishing Milk SPF 50,$19.49,Ounce,3.4,$5.73/oz,$21.49,True,19.49,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,19.49,39
657,Sun Bum,871760002975,True,"Sun Bum Face Lotion, SPF 50",$18.99,Ounce,3.0,$6.33/oz,$18.99,False,,,,,,39
658,Hawaiian Tropic,075486091866,True,Hawaiian Tropic Silk Hydration Weightless Lotion SPF 50,$12.49,Ounce,6.0,$2.08/oz,$12.49,False,,,,,,39
659,Hawaiian Tropic,075486091927,True,Hawaiian Tropic Silk Hydration Weightless Continuous Spray SPF 50,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
660,Sun Bum,871760007727,True,Sun Bum Mineral Lotion Face SPF 30,$24.99,Each,1.0,,$24.99,False,,,,,,39
661,Sun Bum,871760008144,True,Sun Bum Mineral Lotion SPF 30,$20.99,Each,1.0,,$20.99,False,,,,,,39
662,Sun Bum,871760007666,True,Sun Bum Baby Spray SPF 50,$15.99,Ounce,1.0,$15.99/oz,$15.99,False,,,,,,39
663,Banana Boat,079656046649,True,"Banana Boat Sport Ultra Lip Balm, SPF 50",$3.29,Ounce,0.15,$21.93/oz,$3.29,False,,,,,,39
664,Banana Boat,079656016819,True,"Banana Boat Kid's Sport Lotion, SPF 50",$13.19,Ounce,6.0,$2.20/oz,$14.69,True,13.19,Maika`i Member Price,2023-04-05T10:00:00,2023-04-12T09:59:59,13.19,39
665,Hawaiian Tropic,075486132309,True,Hawaiian Tropic Lip Balm SPF30,$3.29,Ounce,0.15,$21.93/oz,$3.29,False,,,,,,39
666,Hawaiian Tropic,075486089658,True,Hawaiian Tropic Tanning Dry Oil Continuous Spray SPF 30,$12.19,Ounce,6.0,$2.03/oz,$12.19,False,,,,,,39
